	Gene ID	Adj P-value (Real)	Rank (Real)	abs(log2FoldChange) (Real)	log2FoldChange (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Percent DE (simulated)	Mean abs(log2FoldChange) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score	Gene Name
PA14_57580	PA14_57580	0.00116722868912745	5754.0	1.40563958292658	-1.40563958292658	0.31124644074488106	3752.0	63.684210526315795	0.0	0.1982033120116003	0.16918450613425146	25	7.136801699541291
PA14_24310	PA14_24310	7.91370699904506e-08	5753.0	1.4037418111036102	-1.4037418111036102	0.257468547060468	5424.0	92.07130730050935	0.0	0.27188368691351766	0.15887281655905125	25	7.124303255298514
PA14_14360	PA14_14360	8.47730307644786e-07	5752.0	1.4027419859026997	1.4027419859026997	0.0570816649645026	5623.0	95.44991511035654	0.04	0.3535859229481542	0.20156691333253823	25	5.205001384446879
PA14_73010	PA14_73010	1.67058321571128e-08	5751.0	1.40029854722572	1.40029854722572	0.23958010155412499	5776.0	98.04753820033956	0.04	0.4085299476462527	0.23497222511545815	25	4.220790772578089
PA14_23070	PA14_23070	2.02827425346496e-07	5750.0	1.3984717347025701	1.3984717347025701	0.226366947669103	4766.0	80.89983022071308	0.0	0.279249705538761	0.1816860665035184	25	6.160197370678038
PA14_46460	PA14_46460	0.0031690916150755397	5749.0	1.3957431868363797	1.3957431868363797	0.0209855061185074	5687.0	96.5365025466893	0.08	0.524577047656259	0.4748934825545991	25	1.834445346551922
PA14_09420	PA14_09420	0.00512830980940149	5748.0	1.39396778052523	-1.39396778052523	0.04945198824269	5796.0	98.38709677419355	0.04	0.46044776422182726	0.2535300161257743	25	3.6820887347724955
PA14_22890	PA14_22890	6.797148217245681e-06	5747.0	1.3909485968401298	1.3909485968401298	0.307005762248891	3499.0	59.388794567062824	0.08	0.2888101413114365	0.32242635615671855	25	3.41826415391733
PA14_08900	PA14_08900	0.000655930349708858	5746.0	1.3864184662721002	-1.3864184662721002	0.20907785170048698	3654.0	62.02037351443124	0.0	0.18146690394802217	0.13654577194547654	25	8.824524883899164
PA14_11270	PA14_11270	1.33027838632038e-06	5745.0	1.3783812013038101	1.3783812013038101	0.01860173976539	5317.0	90.2546689303905	0.0	0.303274984070186	0.2048213844434882	25	5.248993996182338
PA14_58040	PA14_58040	1.85713229814548e-06	5744.0	1.37407177650127	1.37407177650127	0.534982497506355	5034.0	85.44991511035654	0.08	0.3739667203548376	0.3842193562797792	25	2.602953338504321
PA14_36820	PA14_36820	0.00128506885355004	5743.0	1.3722139544882	1.3722139544882	0.485839517335115	5684.0	96.48556876061122	0.04	0.48920962189857	0.5724839389885157	25	1.542408917444483
PA14_39070	PA14_39070	0.00115681971577138	5742.0	1.3700656745681101	-1.3700656745681101	0.803820402048015	2542.0	43.14091680814941	0.0	0.16859263344935	0.1809246343383849	25	6.640737705577643
PA14_60560	PA14_60560	5.73695590256545e-05	5741.0	1.36930361831308	1.36930361831308	0.0276426043608437	5788.0	98.25127334465196	0.08	0.4804123639951495	0.29114370296112757	25	3.053101424751103
PA14_70180	PA14_70180	0.0023057638544975397	5740.0	1.3623462355365301	-1.3623462355365301	0.343638020943011	3948.0	67.0118845500849	0.0	0.19492225490317544	0.14894380920034955	25	7.838016141127501
PA14_64360	PA14_64360	0.0498027465413238	5739.0	1.36152862770208	-1.36152862770208	0.735457980816804	4482.0	76.07809847198642	0.04	0.29964788937167625	0.2700254528118775	25	3.932520905983627
PA14_11140	PA14_11140	9.47401984660569e-07	5738.0	1.35940457604695	-1.35940457604695	0.223644176919003	5328.0	90.44142614601019	0.04	0.3443348897215353	0.2687543387164821	25	3.776942508810046
PA14_55740	PA14_55740	0.34505965793802396	5737.0	1.35708558149748	-1.35708558149748	0.811366020458249	3103.0	52.665534804753825	0.0	0.1599056299665074	0.13130111381898338	25	9.117820227949093
PA14_28500	PA14_28500	7.75156938716963e-09	5736.0	1.35620192415828	1.35620192415828	0.0167680507606692	5795.0	98.37011884550085	0.04	0.5369501160587417	0.45027042274166706	25	1.8194661845900686
PA14_73420	PA14_73420	0.00433565081629196	5735.0	1.3554282022511297	-1.3554282022511297	0.381425815155504	2972.0	50.441426146010194	0.04	0.2502624358835219	0.31301268277882843	25	3.5307379769927936
PA14_08930	PA14_08930	0.00115681971577138	5734.0	1.35537755367354	-1.35537755367354	0.0199093111150049	5703.0	96.8081494057725	0.0	0.390817637021036	0.23231778052424332	25	4.151898810654521
PA14_08780	PA14_08780	0.00022815276151080097	5733.0	1.3527000616194298	-1.3527000616194298	0.30823073892985803	3434.0	58.28522920203736	0.0	0.19392379697933687	0.13780075037035433	25	8.409070788988863
PA14_48830	PA14_48830	1.39573780801044e-05	5732.0	1.3525275907712702	1.3525275907712702	0.16080204559723302	5440.0	92.34295415959254	0.04	0.3655519186599133	0.24172849140423616	25	4.082992726169227
PA14_16250	PA14_16250	3.79459153208664e-11	5731.0	1.3524189761934	-1.3524189761934	0.0647791239373281	5354.0	90.88285229202037	0.0	0.3673535840046385	0.2558022525751221	25	3.850886308749274
PA14_32250	PA14_32250	0.0240237667493401	5730.0	1.35024965936711	1.35024965936711	0.21670756747353898	5878.0	99.77928692699491	0.12	0.7634484843334555	0.5751046320003256	25	1.0203381130710878
PA14_23590	PA14_23590	3.10163720916697e-05	5729.0	1.34582826240125	-1.34582826240125	0.8899820449096272	2381.0	40.40747028862479	0.0	0.1863046200267432	0.13898877974482599	25	8.34257013050488
PA14_07260	PA14_07260	0.000370019904123128	5728.0	1.3448337479123702	-1.3448337479123702	0.7193497583997759	4445.0	75.44991511035654	0.0	0.19319047217790355	0.12290523667380729	25	9.370172556527828
PA14_54620	PA14_54620	0.0015391335006022901	5727.0	1.33966810713826	-1.33966810713826	0.21922668084919103	4756.0	80.73005093378609	0.0	0.2541964204477891	0.17453289530554505	25	6.219295708068073
PA14_23750	PA14_23750	0.0045271023273009995	5726.0	1.33760238518784	1.33760238518784	0.5045957902228889	3268.0	55.46689303904924	0.0	0.2140102029542522	0.1821198876318334	25	6.169519412975912
PA14_66770	PA14_66770	5.39754038524355e-05	5725.0	1.33472711588871	-1.33472711588871	0.17118203261466	4883.0	82.88624787775892	0.0	0.2639914929410446	0.20980615911092784	25	5.103451812306189
PA14_65160	PA14_65160	0.000714384293603498	5724.0	1.33410081376374	-1.33410081376374	0.362503964844821	2766.0	46.9439728353141	0.0	0.2152465428894677	0.1564564410172616	25	7.151218982098863
PA14_21630	PA14_21630	1.77588817374798e-05	5723.0	1.33400537651644	1.33400537651644	0.125184481742547	5676.0	96.34974533106961	0.08	0.4987673272210727	0.34715841376789797	25	2.4059277153334038
PA14_57030	PA14_57030	4.6517167036892095e-06	5722.0	1.33153197457923	-1.33153197457923	0.239203973911822	5098.0	86.5365025466893	0.0	0.28454637449683984	0.23772804307890566	25	4.404131656166788
PA14_10530	PA14_10530	9.87809446356315e-06	5721.0	1.33027656037968	-1.33027656037968	0.394860268745131	5127.0	87.0288624787776	0.0	0.22638918336357144	0.138123752733224	25	7.992016978775453
PA14_44470	PA14_44470	1.0940589832069199e-05	5720.0	1.32930253905222	1.32930253905222	0.0262304589904595	5282.0	89.66044142614602	0.0	0.3118868249401548	0.19159968686227885	25	5.310111570502618
PA14_71630	PA14_71630	7.0527642089682e-08	5719.0	1.32882339238669	1.32882339238669	0.405711032367416	3019.0	51.23938879456707	0.04	0.2143143171856823	0.2336714678325198	25	4.769555673779624
PA14_10550	PA14_10550	1.12854586008208e-09	5718.0	1.3285551048565	-1.3285551048565	0.24009158979631398	3742.0	63.5144312393888	0.0	0.22602514519859532	0.1480554995652107	25	7.446734250977945
PA14_15340	PA14_15340	0.00214813842369691	5717.0	1.3263010129083	-1.3263010129083	0.0715813502731734	5333.0	90.52631578947368	0.04	0.3090524668538668	0.285596240530202	25	3.5618415150211282
PA14_58190	PA14_58190	0.000798230656166861	5716.0	1.3224150993563002	-1.3224150993563002	0.516825301347941	2233.0	37.89473684210527	0.0	0.1903407567413759	0.18977385911359998	25	5.965386106930863
PA14_51830	PA14_51830	3.47736922382714e-06	5715.0	1.32216634884169	-1.32216634884169	0.687934290550445	1123.0	19.04923599320883	0.0	0.14731578213218782	0.14590157570368778	25	8.052350093158088
PA14_29710	PA14_29710	3.1208224354661e-07	5714.0	1.3221622503483301	1.3221622503483301	0.0744968358410379	5462.0	92.71646859083192	0.0	0.33339876966862697	0.21332611398447116	25	4.634985666835328
PA14_08870	PA14_08870	0.00179106832859649	5713.0	1.32204578654078	-1.32204578654078	0.207382085743303	4897.0	83.12393887945672	0.0	0.2581427406653269	0.20361215786857997	25	5.225144986490157
PA14_57010	PA14_57010	0.000140306741598363	5712.0	1.3179746604892901	-1.3179746604892901	0.14820709228628198	4407.0	74.80475382003397	0.0	0.25498076016518817	0.17525974215332538	25	6.065248569144564
PA14_28410	PA14_28410	1.4190481651415601e-05	5711.0	1.3169426422366202	1.3169426422366202	0.26373403042054805	5851.0	99.32088285229203	0.16	0.5757363388440061	0.41255773645844485	25	1.7966122990576194
PA14_33750	PA14_33750	0.000803771500453107	5710.0	1.31567798144371	1.31567798144371	0.6446496037255289	5422.0	92.03735144312394	0.0	0.27762948154676825	0.21098989894135706	25	4.919896663799338
PA14_40550	PA14_40550	0.0179362619450031	5709.0	1.3148538159773602	-1.3148538159773602	0.929883169903284	537.0	9.100169779286926	0.0	0.10550842580174287	0.08882846424737845	25	13.61439039188734
PA14_08860	PA14_08860	0.0008931037077464949	5708.0	1.31481220330096	-1.31481220330096	0.24388063433282603	4146.0	70.3735144312394	0.0	0.24461243026416957	0.1927837416328245	25	5.551296826031577
PA14_36550	PA14_36550	0.000296419630520442	5707.0	1.31461292862708	-1.31461292862708	0.7481960260365541	4433.0	75.24617996604415	0.0	0.25788008825599534	0.21105869810510722	25	5.006819666085649
PA14_08910	PA14_08910	0.0012174694061921698	5706.0	1.31396108369843	-1.31396108369843	0.211809927074691	2916.0	49.49066213921902	0.0	0.16513951708544553	0.12336268652894784	25	9.312553081789494
PA14_25860	PA14_25860	7.72242325562268e-08	5705.0	1.31211107427923	-1.31211107427923	0.592577619121815	1054.0	17.877758913412563	0.0	0.17134490099500077	0.19126588694380744	25	5.9642950005997575
PA14_13730	PA14_13730	4.4382621091562005e-06	5704.0	1.31120878659803	1.31120878659803	0.12593724607161	5546.0	94.14261460101868	0.0	0.3520079666540649	0.193817067295105	25	4.949000794050248
PA14_51050	PA14_51050	5.27782735392334e-10	5703.0	1.30700124172051	-1.30700124172051	0.863487710655427	830.0	14.074702886247877	0.0	0.12549107929932407	0.11244306466705155	25	10.507630380937101
PA14_08820	PA14_08820	0.000319274913194199	5702.0	1.3007056253529	-1.3007056253529	0.0438342767892813	4475.0	75.95925297113753	0.0	0.26070540162304484	0.17711475273178678	25	5.871900605054489
PA14_09230	PA14_09230	0.00445061487915199	5701.0	1.3003889381496	-1.3003889381496	0.159676495411937	5726.0	97.1986417657046	0.04	0.5363788789051833	0.46464167331815454	25	1.644299474449584
PA14_66480	PA14_66480	5.056304152381271e-07	5700.0	1.29917139994246	1.29917139994246	0.64606590032049	1318.0	22.35993208828523	0.0	0.12743176904543263	0.06648669761351822	25	17.623670192017276
PA14_37430	PA14_37430	0.00807606500343005	5699.0	1.2980403984328	1.2980403984328	0.8779985903356979	4143.0	70.3225806451613	0.04	0.21459976428324315	0.22671722523556698	25	4.778819223037971
PA14_39010	PA14_39010	0.0138611155112506	5698.0	1.2957425732411598	-1.2957425732411598	0.828083378869663	3637.0	61.731748726655354	0.0	0.20601652052648922	0.1791794881069141	25	6.081756702332162
PA14_39870	PA14_39870	0.0111239769156253	5697.0	1.29570145373358	-1.29570145373358	0.7879989936828672	4607.0	78.20033955857386	0.0	0.22086392504099067	0.1727630591450597	25	6.22145459805795
PA14_15970	PA14_15970	0.00295340543756332	5696.0	1.29415666490069	-1.29415666490069	0.505562461026772	2054.0	34.855687606112056	0.0	0.1775795340030463	0.14946956377054463	25	7.470264197811775
PA14_44070	PA14_44070	0.00177595391013713	5695.0	1.29382221401983	-1.29382221401983	0.20458056756969797	4358.0	73.97283531409168	0.04	0.2700919765659517	0.3068878404785033	25	3.3358448997446932
PA14_36660	PA14_36660	0.0233096922653225	5694.0	1.29314756758321	-1.29314756758321	0.46442810567992704	4975.0	84.44821731748728	0.04	0.33700971601018354	0.31363188941890635	25	3.0485989589405214
PA14_07970	PA14_07970	0.00043769895742026404	5693.0	1.29135781004321	1.29135781004321	0.41760116701800803	5664.0	96.14601018675722	0.04	0.3974960777344459	0.31049877922512437	25	2.8787930649501123
PA14_17070	PA14_17070	0.0008934907260074231	5692.0	1.2865756654211	-1.2865756654211	0.30009724491527395	3065.0	52.02037351443124	0.0	0.22202003325018324	0.202338569451489	25	5.261259062257756
PA14_55110	PA14_55110	4.83104563775136e-06	5691.0	1.28604609950826	1.28604609950826	0.21146998346501297	5466.0	92.78438030560272	0.16	0.46077640438044154	0.4109529512905534	25	2.008185347096664
PA14_09010	PA14_09010	0.0008522535062903071	5690.0	1.28220143513276	-1.28220143513276	0.307652596597614	3760.0	63.82003395585739	0.0	0.23589691096104407	0.22273693952086002	25	4.697489901865722
PA14_42860	PA14_42860	3.65483599591815e-05	5689.0	1.27955632776821	1.27955632776821	0.0107007893929616	5665.0	96.16298811544992	0.12	0.450388537384815	0.3712495748391564	25	2.2334511514057125
PA14_17980	PA14_17980	0.0009398540395832211	5688.0	1.27920076816273	1.27920076816273	0.17360645228676402	5475.0	92.93718166383702	0.04	0.3749242620935426	0.3457770059710397	25	2.6152013883332783
PA14_24900	PA14_24900	5.09844069467032e-05	5687.0	1.2745310938707601	-1.2745310938707601	0.6838339720984771	2632.0	44.66893039049236	0.0	0.18611437097996686	0.18265413110643786	25	5.958894640365628
PA14_33530	PA14_33530	0.00022820998800558598	5686.0	1.27336615619431	1.27336615619431	0.5158103413659451	5180.0	87.92869269949067	0.0	0.2757807310048379	0.1806581564636965	25	5.521950653747195
PA14_09020	PA14_09020	0.00138125138447461	5685.0	1.26722487945741	-1.26722487945741	0.353823209550239	3433.0	58.26825127334466	0.0	0.17254142566442238	0.12399460238817196	25	8.82847666518596
PA14_34600	PA14_34600	1.14466000739766e-05	5684.0	1.26624107806458	1.26624107806458	0.280761092672652	4502.0	76.41765704584041	0.0	0.24316270873287635	0.20951199086796246	25	4.883149480339113
PA14_12230	PA14_12230	8.02283181707393e-05	5683.0	1.26560402438749	-1.26560402438749	0.207382085743303	3559.0	60.40747028862479	0.0	0.19432591468553906	0.15534025937274154	25	6.896332695900818
PA14_64350	PA14_64350	0.203985499370276	5682.0	1.26441563932222	-1.26441563932222	0.847993267870802	1104.0	18.726655348047537	0.04	0.2372271917851352	0.25859779212555467	25	3.972147012911708
PA14_43940	PA14_43940	8.887600413360269e-09	5681.0	1.2604608863061	-1.2604608863061	0.211657549139913	3480.0	59.066213921901536	0.04	0.2001537738007607	0.20602668286494938	25	5.146455292882482
PA14_44340	PA14_44340	7.22969007174289e-05	5680.0	1.2570945236819902	1.2570945236819902	0.00170150107579907	5778.0	98.08149405772497	0.08	0.4837633671570886	0.3402865923478579	25	2.2725877948619377
PA14_66460	PA14_66460	2.02194519484853e-06	5679.0	1.25694011526457	1.25694011526457	0.0781877827524326	5043.0	85.60271646859084	0.04	0.30452641416188275	0.21206984424294864	25	4.491037867748871
PA14_23790	PA14_23790	0.00402210372455781	5678.0	1.2568489274053798	1.2568489274053798	0.662073698995449	1822.0	30.916808149405774	0.0	0.13009670360576187	0.0817003113113014	25	13.791284338028674
PA14_22350	PA14_22350	0.40783341701907394	5677.0	1.25569520338733	-1.25569520338733	0.393063083054686	4347.0	73.78607809847199	0.0	0.2188469091199893	0.1816540153796982	25	5.707819296480136
PA14_71620	PA14_71620	0.0171958942410122	5676.0	1.24677604555231	-1.24677604555231	0.552234579912998	3549.0	60.2376910016978	0.04	0.24560710799208219	0.24394076816122745	25	4.104147679401119
PA14_19930	PA14_19930	0.009848121658879891	5675.0	1.2384652605469801	1.2384652605469801	0.510600286981344	5718.0	97.06281833616299	0.04	0.4489910717539297	0.25264518162288385	25	3.124833743995465
PA14_61400	PA14_61400	0.00646347094719253	5674.0	1.23768213108192	-1.23768213108192	0.600347911025771	2120.0	35.97623089983023	0.0	0.16892765371929472	0.19318115778952583	25	5.532395030611895
PA14_16280	PA14_16280	3.65483599591815e-05	5673.0	1.23641274794788	-1.23641274794788	0.766082330676506	2867.0	48.65874363327674	0.0	0.18925929247926665	0.15960688959614766	25	6.56082865920274
PA14_24990	PA14_24990	0.00015625916525690802	5672.0	1.23286912711199	-1.23286912711199	0.743565593194422	3351.0	56.8760611205433	0.0	0.20211623320548835	0.2090035800358847	25	4.931747550589934
PA14_61700	PA14_61700	0.0013584241019772099	5671.0	1.2304561449158502	-1.2304561449158502	0.440876894924682	3643.0	61.83361629881155	0.04	0.24075592530064932	0.2524378427307611	25	3.920569946680977
PA14_45970	PA14_45970	1.39573780801044e-05	5670.0	1.22979853927922	1.22979853927922	0.0147894920204438	5705.0	96.8421052631579	0.08	0.4334304865671647	0.30897279509731373	25	2.5774698140049255
PA14_47160	PA14_47160	0.0629490206936969	5669.0	1.2295840603229	-1.2295840603229	0.74848030848199	5217.0	88.55687606112055	0.0	0.2656445612953291	0.14260101850028145	25	6.759695752282922
PA14_29730	PA14_29730	2.9142782057332396e-05	5668.0	1.22835157846402	1.22835157846402	0.386020695360238	3937.0	66.8251273344652	0.0	0.20538753833305076	0.14159392602967177	25	7.224632219863736
PA14_58410	PA14_58410	7.688056289127e-05	5667.0	1.22278919737185	-1.22278919737185	0.310702269193584	5091.0	86.41765704584041	0.0	0.27293029176374367	0.1526690668499745	25	6.221685408881931
PA14_09240	PA14_09240	0.00145373120608142	5666.0	1.22143468074772	-1.22143468074772	0.04045115949701	5861.0	99.49066213921903	0.08	0.5666897071506216	0.32420473697541774	25	2.019541662794222
PA14_43840	PA14_43840	5.0249375483629e-05	5665.0	1.2212977583903601	-1.2212977583903601	0.5305555815929061	4133.0	70.1528013582343	0.0	0.21059852455177938	0.19040547923192405	25	5.30814154044115
PA14_37550	PA14_37550	0.0458891591919784	5664.0	1.2194442612143301	1.2194442612143301	0.91740727382455	4921.0	83.5314091680815	0.04	0.24951490859072412	0.24878760762588917	25	3.89862405880812
PA14_09480	PA14_09480	0.196969178074824	5663.0	1.2176664858903798	-1.2176664858903798	0.23455138965963002	5693.0	96.6383701188455	0.08	0.48368087618182076	0.4224379937673217	25	1.7374990425525914
PA14_42960	PA14_42960	0.558281292321105	5662.0	1.2160475690974701	-1.2160475690974701	0.8043977398313241	5191.0	88.11544991511036	0.0	0.25008160545568514	0.1860609044881597	25	5.191665418907258
PA14_13140	PA14_13140	0.0011885575983195	5661.0	1.21355204454546	-1.21355204454546	0.0561436000248261	5562.0	94.41426146010187	0.0	0.35536273827633197	0.2359914842932844	25	3.636526584165179
PA14_72560	PA14_72560	1.64502545867652e-08	5660.0	1.21341784250869	1.21341784250869	0.531221992429883	3692.0	62.665534804753825	0.0	0.23356643576976946	0.1544168502519551	25	6.345495359736587
PA14_68190	PA14_68190	0.0008934907260074231	5659.0	1.21236744762319	-1.21236744762319	0.10208121990797099	5175.0	87.84380305602717	0.0	0.2924021499436414	0.13911670071653498	25	6.612903360568301
PA14_09000	PA14_09000	0.00199050824150237	5658.0	1.2120159724709398	-1.2120159724709398	0.17365054244879502	3813.0	64.71986417657047	0.04	0.2530739013658365	0.25249285302951036	25	3.797897879481864
